IMDB,ID,Title,Genre,Tags,Director,Cast,Language,Rating
0091216,173423,Home of the Brave: A Film by Laurie Anderson (1986) ,"['Documentary', 'Music']","['f rated', 'performance art', 'new york city', 'brooklyn new york city', 'concert film']",Laurie Anderson,"['Laurie Anderson', 'Joy Askew', 'Adrian Belew', 'William S. Burroughs', 'Dickie Landry', 'Paula Mazur', 'Dolette McDonald', 'Won-Sang Park', 'Janice Pendarvis', 'David Van Tieghem']",English,7.9
0832937,173427,Radiant City (2006) ,"['Documentary', 'Comedy', 'Drama']","['suburb', 'urban sprawl', 'child', 'canadian', 'shopping mall']",Jim Brown,"['Daniel Jeffery', 'Bob Legare', 'Jane MacFarlane', 'Ashleigh Fidyk', 'Curt McKinstry', 'Karen Planden', 'Mikeala Jeffrey', 'Amanda Friesen', 'Hong Cheng', 'Kyle Grant', 'Austin Penny', 'Cayla Wolever', 'Aaron Elekes', 'Delphine Brooker', 'Stirling Karlsen']",English,7.0
6900644,173429,Hasan Minhaj: Homecoming King (2017) ,['Comedy'],"['stand up special', 'bullying', 'racism', 'immigrant', 'stand up comedy']",Christopher Storer,['Hasan Minhaj'],English,8.3
0067985,173431,The Wild Country (1970) ,"['Action', 'Adventure', 'Comedy', 'Drama', 'Family', 'Western']","['jackson hole wyoming', 'family relocvation', 'post civil war', 'pioneer family', 'grand teton mountains']",Robert Totten,"['Steve Forrest', 'Vera Miles', 'Ron Howard', 'Clint Howard', 'Dub Taylor', 'Jack Elam', 'Frank DeKova', 'Morgan Woodward', 'Woody Chambliss', 'Karl Swenson', 'Mills Watson']",English,6.4
3298820,173433,Metalocalypse: The Doomstar Requiem - A Klok Opera (2013) ,"['Animation', 'Comedy', 'Music']",[],Mark Brooks,"['Jack Black', 'Victor Brandt', 'George Fisher', 'Mark Hamill', 'Mike Keneally', 'Malcolm McDowell', 'Brendon Small', 'Raya Yarbrough']",English,8.1
0454914,173435,Ru guo · Ai (2005) ,"['Drama', 'Musical', 'Romance']","['love triangle', 'film within a film', 'shanghai china', 'movie star', 'memoir']",Peter Ho-Sun Chan,"['Takeshi Kaneshiro', 'Xun Zhou', 'Jacky Cheung', 'Jin-hee Ji', 'Eric Tsang', 'Sandra Kwan Yue Ng', 'Tung Man Chan', 'Suresh Chandukutty', 'Yi-Chun Chang', 'Ji-lai Dong', 'Yong Fan', 'Helen Feng', 'Lei-Xin Gao', 'Stephen Kealy', 'Na Li']",Mandarin,6.8
5163286,173437,Jeremiah Tower: The Last Magnificent (2016) ,"['Documentary', 'Biography']",['reenactment'],Lydia Tenaglia,"['Stephen Torres', 'Martha Stewart', 'James Villas', 'Mario Batali', 'Ruth Reichl', 'Anthony Bourdain', 'Jonathan Waxman', 'Kevin Friedman', 'Wolfgang Puck', 'Jeremiah Tower', 'Gregg Lowery', 'Alexandra Tower Ewers', 'Peter Tower', 'Michael Palmer', 'Sharon Bacon']",English,6.5
5584176,173439,Happy Burnout (2017) ,['Comedy'],['therapy'],André Erkau,"['Anke Engelke', 'Torben Liebrecht', 'Wotan Wilke Möhring', 'Kostja Ullmann', 'Marleen Lohse', 'Julia Koschitz', 'Victoria Trauttmansdorff', 'Michael Wittenborn', 'Kathrin Angerer', 'André Erkau', 'Leslie Malton', 'Ulrike Krumbiegel', 'Christine Schorn', 'Ramona Kunze-Libnow', 'Lo Rivera']",German,5.5
0077539,173441,Fedora (1978) ,"['Drama', 'Romance']","['female nudity', 'character name as title', 'hollywood', 'plastic surgeon', 'down on his luck']",Billy Wilder,"['William Holden', 'Marthe Keller', 'Hildegard Knef', 'José Ferrer', 'Frances Sternhagen', 'Mario Adorf', 'Stephen Collins', 'Henry Fonda', 'Michael York', 'Hans Jaray', 'Gottfried John', 'Arlene Francis', 'Jacques Maury', 'Christine Mueller', 'Ellen Schwiers']",English,6.9
0157412,173443,Bloody Psycho (1989) ,['Horror'],"['massacre', 'combat', 'fight', 'knife fight', 'slasher']",Leandro Lucchetti,"['Peter Hintz', 'Louise Kamsteeg', 'Brigitte Christensen', 'Sacha Darwin', 'Nubia Martini', 'Any Cerreto', 'Marco Di Stefano', 'Alessandra Massari', 'Marco Massari', 'Vassili Karis', 'Paul Muller']",Italian,3.3
0772187,173445,Notte prima degli esami (2006) ,['Comedy'],"['last day of school', 'title from song', 'underage sex', 'topless', 'pregnancy']",Fausto Brizzi,"['Giorgio Faletti', 'Cristiana Capotondi', 'Nicolas Vaporidis', 'Sarah Maestri', 'Chiara Mastalli', 'Andrea De Rosa', 'Eros Galbiati', 'Elena Bouryka', 'Valentina Idini', 'Marco Aceti', 'Eleonora Ceci', 'Armando Pizzuti', 'Enrica Ajò', 'Matteo Urzia', 'Valeria Fabrizi']",Italian,6.3
2934404,173447,Intimnye mesta (2013) ,"['Comedy', 'Drama', 'Romance']","['female full frontal nudity', 'male full frontal nudity', 'female nudity', 'fat woman', 'male nudity']",Aleksey Chupov,"['Yuri Kolokolnikov', 'Yuliya Aug', 'Olesya Sudzilovskaya', 'Ekaterina Shcheglova', 'Aleksey Chupov', 'Timur Badalbeyli', 'Nikita Tarasov', 'Dinara Yankovskaya', 'Pavel Artemev', 'Kseniya Katalymova', 'Pavel Yulku', 'Nelli Blinova', 'Mikhail Gurovich', 'Natalya Iokhvidova', 'Anastasiya Kholodnyakova']",Russian,5.4
2209180,173449,Poka noch ne razluchit (2012) ,"['Comedy', 'Drama']",[],Boris Khlebnikov,"['Aleksandr Yatsenko', 'Evgeniy Sytyy', 'Sakhat Dursunov', 'Irina Butanaeva', 'Alyona Doletskaya', 'Mariya Shalayeva', 'Anna Makeyeva', 'Mariya Rakhimova', 'Maksim Lagashkin', 'Dmitry Groysman', 'Darya Ekamasova', 'Anna Kotova', 'Aleksandr Robak', 'Oksana Fandera', 'Lyubov Tolkalina']",Russian,5.8
2571502,173451,Les yeux jaunes des crocodiles (2014) ,['Drama'],"['f rated', 'bathtub', 'topless', 'female nudity', 'color in title']",Cécile Telerman,"['Julie Depardieu', 'Emmanuelle Béart', 'Patrick Bruel', 'Alice Isaaz', 'Jacques Weber', 'Karole Rocher', 'Edith Scob', 'Samuel Le Bihan', 'Quim Gutiérrez', 'Jana Bittnerová', 'Nancy Tate', 'Alysson Paradis', 'Nathalie Besançon', 'Bruno Debrandt', 'Ariel Wizman']",French,6.3
4991660,173453,Kalo Pothi (2015) ,"['Action', 'Drama', 'History', 'Mystery']",['friendship'],Min Bahadur Bham,"['Khadka Raj Nepali', 'Sukra Raj Rokaya', 'Jit Bahadur Malla', 'Hansha Khadka', 'Benisha Hamal', 'Bipin Karki']",Nepali,7.2
4504626,173457,Among the Believers (2015) ,"['Documentary', 'Biography', 'News', 'War']",['school'],Mohammed Naqvi,"['Abdul Aziz', 'Pervez Hoodbhoy']",English,7.6
3548948,173461,Sex and Broadcasting (2014) ,"['Documentary', 'Biography', 'Comedy', 'Music']",[],Tim K. Smith,"['Dave Abramson', 'Bruce Bennett', 'Pseu Braun', 'Andy Breckman', 'Laura Cantrell', 'Irwin Chusid', 'Bradford Cox', 'Gaylord Fields', 'Ken Freedman', 'Matt Groening', 'Adam Horovitz', 'Glen Jonesy Jones', 'Ira Kaplan', 'Rush Limbaugh', 'Jim Marshall']",English,6.8
3854372,173463,The Dust Storm (2016) ,"['Drama', 'Musical', 'Romance']","['ex boyfriend ex girlfriend relationship', 'callgirl', 'nashville tennessee', 'reference to chicago illinois', 'booze shot']",Anthony Baldino,"[""Colin O'Donoghue"", 'Kristen Gutoskie', 'Chris Carmack', ""Jim O'Heir"", 'J.T. Hodges', 'Valerie Jane Parker', 'Jessejames Locorriere', 'Cory Scott Allen', 'Allee Sutton Hethcoat', 'Kevin Burnes', 'Kysa Otis', 'David G. Baker', 'Victor Bond', 'Jesse Brand', 'Sarah Chandler']",English,5.7
0052037,173465,Ostatni dzien lata (1958) ,"['Drama', 'Romance']","['stranger', 'seaside', 'rain', 'plane', 'mature woman']",Tadeusz Konwicki,"['Irena Laskowska', 'Jan Machulski']",Polish,7.0
6948354,173467,Sarah Silverman: A Speck of Dust (2017) ,['Comedy'],"['shock humor', 'live comedy', 'stand up special', 'liberalism', 'hospital bed']",Liam Lynch,['Sarah Silverman'],English,6.8
0080565,173469,Le coup du parapluie (1980) ,"['Adventure', 'Comedy', 'Crime']","['umbrella', 'mercedes benz', 'paris france', 'cannes', 'swimming pool']",Gérard Oury,"['Pierre Richard', 'Valérie Mairesse', 'Christine Murillo', 'Gordon Mitchell', 'Gérard Jugnot', 'Maurice Risch', 'Dominique Lavanant', 'Axelle Abbadie', 'Yaseen Khan', 'Didier Sauvegrain', 'Mike Marshall', 'Roger Carel', 'Vittorio Caprioli', 'Gert Fröbe', 'Patrick Lecocq']",French,6.7
0307180,173471,The Model Solution (2002) ,['Drama'],"['pubic hair', 'promiscuous woman', 'female full frontal nudity', 'lust', 'female pubic hair']",Edward Holzman,"['Sebastien Guy', 'Holly Hollywood', 'Jason Schnuit', 'Kim Yates', 'Regina Russell Banali', 'Kimber Lynn', 'Katie Lohmann', 'April Flowers', 'Sasha Peralto', 'Kitana Baker', 'Antoinette Abbott', 'Candace Washington', 'Jacy Andrews', 'GiGi Erneta', 'Kimberly Fisher']",English,5.0
0068717,173473,The Hot Box (1972) ,"['Action', 'Adventure', 'Drama', 'War']","['exploitation film', 'grindhouse film', 'psychotronic film', 'women in prison', 'jungle']",Joe Viola,"['Carmen Argenziano', 'Andrea Cagan', 'Margaret Markov', 'Rickey Richardson', 'Laurie Rose', 'Zaldy Zshornack', 'Jose Romulo', 'Rocco Montalban', 'Charles Dierkop', 'Gina Laforteza', 'Ruben Ramos', 'Ruben Rustia', 'Carmen Barredo', 'Roy Alvarez', 'Pmp Commandos']",English,4.9
5333518,173475,Yarn (2016) ,"['Documentary', 'Animation']",['artist'],Þórdur Bragi Jónsson,"['Tilde Björfors', 'Barbara Kingsolver', 'Toshiko Horiuchi MacAdam', 'Olek', 'Tinna Thorudottir Thorvaldar']",English,6.3
5643380,173477,Taekwondo (2016) ,"['Comedy', 'Drama']","['male frontal nudity', 'male full frontal nudity', 'sauna', 'buenos aires argentina', 'closeted gay']",Marco Berger,"['Gabriel Epstein', 'Lucas Papa', 'Nicolás Barsoff', 'Francisco Bertín', 'Arturo Frutos', 'Andrés Gavaldá', 'Juan Manuel Martino', 'Darío Miño', 'Gaston Re', 'Verónica Argencio', 'Christian Chapi', 'Antonia De Michelis', 'Agostina Fabrizio', 'Pilar Fridman', 'Lisandro Galceran']",Spanish,6.4
4040042,173479,La fille du patron (2015) ,"['Comedy', 'Drama', 'Romance']","['boss', 'factory', 'love', 'textile factory', 'showering together']",Olivier Loustau,"['Olivier Loustau', 'Christa Théret', 'Florence Thomassin', 'Patrick Descamps', 'Stéphane Rideau', 'Lola Dueñas', 'Pierre Berriau', 'Vincent Martinez', 'Deborah Grall', 'Ludovic Berthillot', 'Meriem Serbah', 'Moussa Maaskri', 'Julien Meunier', 'Steve Tientcheu', 'Christophe Vandevelde']",French,5.5
6569546,173483,Vurdalaki (2017) ,"['Action', 'Fantasy', 'Horror', 'Thriller']",[],Sergey Ginzburg,"['Lera Arefyeva', 'Anna Arlanova', 'Yuliya Aug', 'Anatoliy Gushchin', 'Igor Khripunov', 'Konstantin Kryukov', 'Roman Madyanov', 'Konstantin Milovanov', 'Mikhail Porechenkov', 'Andrey Rudenskiy', 'Aglaya Shilovskaya', 'Ivan Shmakov', 'Ekaterina Stulova', 'Mikhail Zhigalov']",Russian,4.3
5567492,173485,Gatekeeper (2016) ,"['Documentary', 'Short']","['hara kiri', 'cliff', 'tourist', 'suicide', 'death']",Yung Chang,"['Misako Kawagoshi', 'Kenji Morioka', 'Yukio Shige']",Japanese,7.0
6304902,173487,Allen Iverson: The Answer (2016) ,"['Documentary', 'Biography', 'Sport']","['nba', 'basketball']",Larry Brown,"['Larry Brown', 'Allen Iverson', 'Steve Smith']",English,7.8
0339334,173489,The Magic Roundabout (2005) ,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']","['magical carousel', 'sorcerer', 'diamond', 'dream sequence', 'nightmare']",Dave Borthwick,"['Tom Baker', 'Jim Broadbent', 'Lee Evans', 'Joanna Lumley', 'Ian McKellen', 'Kylie Minogue', 'Bill Nighy', 'Robbie Williams', 'Ray Winstone', 'Daniella Loftus', 'Ediz Mahmut', 'Jimmy Hibbert', 'Michel Galabru', 'Dany Boon', 'Valérie Lemercier']",English,5.2
3626760,173491,Negociador (2014) ,"['Comedy', 'Drama']",['terrorist'],Borja Cobeaga,"['Ramón Barea', 'Josean Bengoetxea', 'Carlos Areces', 'Melina Matthews', 'Jons Pappila', 'María Cruickshank', 'Santi Ugalde', 'Gorka Aguinagalde', 'Alejandro Tejerías', 'Nagore Aranburu', 'Natalie Pinot', 'Julie Dacquin', 'Quentin Valois', 'Secun de la Rosa', 'Raúl Arévalo']",Spanish,6.3
3121200,173493,Breakdown Lane (2017) ,"['Drama', 'Horror']","['zombie', 'road trip', 'redneck', 'bitten by a zombie', 'car trouble']",Bob Schultz,"['Whitney Moore', 'Kevin Tye', 'Clint James', 'Shane Dean', 'Dan Higgins', 'Owen Conway', ""William 'Bill' Connor"", 'Monica Engesser', 'Nicole Zylstra', 'Liz Manning', 'Santiago Craig', 'Carrie Fee', 'Patrick Lick', 'Gianna Frangella', 'Rob S. Gray']",English,2.7
5351818,173495,Rock'n Roll (2017) ,"['Comedy', 'Drama', 'Family']","['actor playing himself', 'self image', 'self parody', 'midlife crisis', 'boyfriend girlfriend relationship']",Guillaume Canet,"['Guillaume Canet', 'Marion Cotillard', 'Gilles Lellouche', 'Philippe Lefebvre', 'Camille Rowe', 'Kev Adams', 'Ben Foster', 'Maxim Nucci', 'Yarol Poupaud', 'Yvan Attal', 'Alain Attal', 'Johnny Hallyday', 'Laeticia Hallyday', 'Tifenn Michel-Borgey', 'Fabrice Lamy']",French,6.0
0069770,173497,Baxter! (1973) ,['Drama'],"['boy', 'speech therapist', 'speech impediment', 'friendship', 'dysfunctional marriage']",Lionel Jeffries,"['Patricia Neal', 'Jean-Pierre Cassel', 'Britt Ekland', 'Lynn Carlin', 'Scott Jacoby', 'Sally Thomsett', 'Paul Eddington', 'Paul Maxwell', 'Ian Thompson', 'Ronald Leigh-Hunt', 'Frances Bennett', 'George Tovey', 'Dorothy Alison', 'Frank Singuineau', 'Mavis Villiers']",English,6.7
2090465,173499,Black Butterfly (2017) ,['Thriller'],"['writer', 'cabin', 'realtor', 'writers block', 'remake']",Brian Goodman,"['Antonio Banderas', 'Jonathan Rhys Meyers', 'Piper Perabo', 'Vincent Riotta', 'Brian Goodman', 'Katie McGovern', 'Jake Daley', 'Craig Peritz', 'Randall Paul', 'Cristina Moglia', 'Abel Ferrara', 'Nicholas Aaron', 'Nathalie Rapti Gomez', 'Joy Libardoni', 'Tracy Green']",English,6.2
6398054,173501,I Am Jane Doe (2017) ,['Documentary'],"['title directed by female', 'legal system', 'child sex trafficking', 'true crime', 'social impact']",Mary Mazzio,"['Erik Bauer', 'John Montgomery', 'Rob Portman', 'Claire McCaskill', 'John McCain', 'Heidi Heitkamp', 'Cindy McCain', 'Swanee Hunt', 'Nacole', 'Tom', 'Kubiiki Pride', 'J.S.', 'M.A.', 'Jason Amala', 'Wayne Barrett']",English,6.8
0081334,173505,Phobia (1980) ,"['Drama', 'Horror', 'Thriller']","['dead woman in a bathtub', 'murder of a nude woman', 'commuter', 'death in a bathtub', ""falling to one's death""]",John Huston,"['Paul Michael Glaser', 'Susan Hogan', 'John Colicos', 'David Bolt', 'Patricia Collins', 'David Eisner', 'Lisa Langlois', ""Robert O'Ree"", 'Alexandra Stewart', 'Neil Vipond', 'Marian Waldman', 'Kenneth Welsh', 'Gwen Thomas', 'Paddy Campanaro', 'Gerry Salsberg']",English,4.0
0087336,173507,Girls Nite Out (1982) ,"['Horror', 'Mystery', 'Thriller']","['sanitarium', 'flatulence', 'basketball', 'nurse', 'locker room']",Robert Deubel,"['Julia Montgomery', 'James Carroll', 'Suzanne Barnes', 'Rutanya Alda', 'Al McGuire', 'Lauren-Marie Taylor', 'David Holbrook', 'Laura Summer', 'Mart McChesney', 'Carrick Glenn', 'John Didrichsen', 'Lois Robbins', 'Mathew Dunn', 'Susan Pitts', 'Paul Christie']",English,4.8
0094050,173509,Stranded (1987) ,['Sci-Fi'],"['dying young', 'alien spacecraft', 'scream', 'fear', 'photography']",Fleming B. Fuller,"['Ione Skye', ""Maureen O'Sullivan"", 'Joe Morton', 'Susan Barnes', 'Cameron Dye', 'Michael Greene', 'Gary Swanson', 'Harry Caesar', 'Kevin Haley', 'Nathan Le Grand', 'Jeff Levine', 'Gary Dolan', 'Harold Engel', 'Max Vogler', 'Ray Weber']",English,5.4
0030228,173511,Held for Ransom (1938) ,"['Action', 'Adventure', 'Crime', 'Drama', 'Romance']","['uncle nephew relationship', 'male female relationship', 'undercover agent', 'murder', 'kidnapping']",Clarence Bricker,"['Blanche Mehaffey', 'Grant Withers', 'Bruce Warren', 'Jack Mulhall', 'Kenneth Harlan', 'Harry Harvey', 'Eddie Foster', 'Walter McGrail', 'Moore Marriott', 'Robert McKenzie']",English,5.4
0220656,173513,Mudhalvan (1999) ,"['Action', 'Drama', 'Thriller']","['assassination attempt', 'minister', 'chief minister', 'tamil nadu', 'reporter']",S. Shankar,"['Arjun Sarja', 'Manisha Koirala', 'Raghuvaran', 'Vadivelu', 'Cochin Hanifa', 'Laila', 'Vijayakumar', 'Manivannan', 'Kalairani', 'Omakuchi Narasimhan', 'Sushmita Sen', 'Surya']",Tamil,8.3
2348394,173515,Home Sweet Home (2013) ,"['Horror', 'Mystery', 'Thriller']","['brass knuckles', 'evil man', 'sadistic killer', 'blood splatter', 'candle']",David Morlet,"['Meghan Heffern', 'Adam MacDonald', 'Shaun Benson', 'Marty Adams', 'Barbara Gordon', 'Lancelot']",English,4.6
1227165,173517,Nirvana (2008) ,"['Drama', 'Romance']","['drug', 'saint petersburg russia', 'rain', 'neo noir', 'death']",Igor Voloshin,"['Olga Sutulova', 'Mariya Shalayeva', 'Artur Smolyaninov', 'Mikhail Evlanov', 'Andrey Khabarov', 'Tatyana Samoylova', 'Leonid Voron']",Russian,6.0
0910548,173519,Cannibal (2006) ,"['Crime', 'Drama', 'Thriller']","['gay sex', 'male frontal nudity', 'male nudity', 'internet', 'obsession']",Marian Dora,"['Carsten Frank', 'Victor Brandl', 'Tobias Sickert', 'Joachim Sigl', 'Carina Palmer', 'L. Dora', 'Bernd Widmann', 'Manoush']",German,5.0
0167215,173521,Interceptors (1999) ,"['Action', 'Drama', 'Sci-Fi', 'Thriller']","['laser gun', 'striptease', 'stripper', 'female striptease', 'female nudity']",Phillip J. Roth,"['Olivier Gruner', 'Brad Dourif', 'Ernie Hudson', 'William Zabka', 'Glenn Plummer', 'Angel Boris Reed', 'Mark Adair-Rios', 'Stefan Lysenko', ""Perry D'Marco"", 'Holly Fields', 'Ruben Moreno', 'Marcus Aurelius', 'Joseph Patrick Kelly', 'Andrew Hawkes', 'Kathleen Randazzo']",English,3.9
0107668,173523,Nemesis (1992) ,"['Action', 'Sci-Fi', 'Thriller']","['cyborg', 'conspiracy', 'tracking device', 'villain not really dead cliche', 'stop motion animation']",Albert Pyun,"['Olivier Gruner', 'Tim Thomerson', 'Cary-Hiroyuki Tagawa', 'Merle Kennedy', 'Yuji Okumoto', 'Marjorie Monaghan', 'Nicholas Guest', 'Vincent Klyn', 'Thom Mathews', 'Marjean Holden', 'Brion James', 'Deborah Shelton', 'Jennifer Gatti', 'Blair Valk', 'Thomas Jane']",English,5.4
0090101,173525,Super Fantozzi (1986) ,['Comedy'],"['crude humor', 'dinosaur', 'sequel']",Neri Parenti,"['Paolo Villaggio', 'Liù Bosisio', 'Gigi Reder', 'Plinio Fernando', 'Eva Lena', 'Luc Merenda', 'Alessio Di Silvestro', 'Jimmy il Fenomeno']",Italian,6.5
0399660,173527,Skinhead Attitude (2003) ,['Documentary'],"['white trash', 'white supremacist', 'white power', 'violence', 'terrorist group']",Daniel Schweizer,"['Laurel Aitken', 'Buster Bloodvessel', 'Jimmy Pursey', 'Ian Stuart', 'Gavin Watson']",English,7.3
0423877,173529,Boudu (2005) ,['Comedy'],"['suicide attempt', 'rescue from drowning', 'psychiatrist', 'art gallery', 'based on play']",Gérard Jugnot,"['Gérard Depardieu', 'Gérard Jugnot', 'Catherine Frot', 'Constance Dollé', 'Bonnafet Tarbouriech', 'Hubert Saint-Macary', 'Dominique Ratonnat', 'Jean-Paul Rouve', 'Serge Riaboukine', 'Jean-Pierre Foucault', 'Frédéric Restagno', 'Marc Pistolesi', 'Agnès Regolo', 'Didier Lafaye', 'Philippe du Janerand']",French,5.3
0388349,173531,Power Corps. (2004) ,['Sci-Fi'],"['vampire', 'marine', 'outer space', 'title ends with period', 'film starts with sex']",Christian Viel,"['Andy Bradshaw', 'Kevin Kelsall', 'Patrick Sabongui', 'Gillian Leigh', 'Valérie Wiseman', 'Johnny Goar', 'Kyra Zagorsky', 'Christian Tessier', 'Charles Mellor', 'Marcus Champagne', 'Richard Zeman', 'John Fallon', 'Neil Napier', 'Heidi Hawkins', 'John Topor']",English,2.2
0218940,173533,Doktor Aybolit             ,"['Animation', 'Family', 'Musical']","['kind doctor', 'animals', 'injuries', 'scratches', 'complicated surgical operations']",Georgiy Kishko,"['Georgiy Kishko', 'Semyon Farada', 'Mariya Mironova', 'Zinoviy Gerdt', 'Lyudmila Ivanova', 'Lyudmila Larina', 'Zoya Pylnova', 'Vsevolod Abdulov', 'Evgeniy Papernyy', 'Yu. Vrublevskiy']",Russian,7.5
0459945,173535,Okhota na tigra             ,"['Crime', 'Drama', 'Mystery']","['foreign language adaptation', 'based on short story']",Igor Maslennikov,"['Vasiliy Livanov', 'Vitali Solomin', 'Rina Zelyonaya', 'Boryslav Brondukov', 'Igor Dmitriev', 'Viktor Yevgrafov', 'Aleksandr Zakharov', 'Aleksey Kozhevnikov', 'Boris Klyuev', 'Nikolai Kryukov', 'Anatoliy Podshivalov', 'Irina Kraslavskaya', 'E. Kharkevich', 'Valeri Smolyakov', 'Aleksandr Zakharov']",Russian,8.5
0808139,173537,977 (2006) ,"['Drama', 'Sci-Fi']","['mathematics', 'number in title']",Nikolay Khomeriki,"['Fyodor Lavrov', 'Klavdiya Korshunova', 'Yekaterina Golubeva', 'Pavel Lyubimtsev', 'Alisa Khazanova', 'Andrey Kazakov', 'Olga Demidova', 'Sergey Tsepov', 'Igor Ovchinnikov', 'Sergey Petrov', 'Stanislav Mikhin', 'Anna Ardova', 'Tatyana Mitienko', 'Irina Barskaya', 'Darya Barskaya']",Russian,5.8
0905618,173539,Kremen (2007) ,"['Crime', 'Drama']",['gang'],Aleksey Mizgiryov,"['Evgeniy Antropov', 'Dmitriy Kulichkov', 'Anastasiya Bezborodova', 'Sergey Shekhovtsov', 'Tatyana Nastashevskaya', 'Aleksandr Golubev', 'Pavel Mirzoev', 'Yuri Shaikhislamov', 'Karen Badalov', 'Igor Korovin']",Russian,6.3
0097584,173541,Interdevochka (1989) ,"['Drama', 'Romance']","['prostitute', 'foreigner', 'east west', 'clandestine', 'materialism']",Pyotr Todorovskiy,"['Elena Yakovleva', 'Tomas Laustiola', 'Anastasiya Nemolyaeva', 'Irina Rozanova', 'Valeriy Khromushkin', 'Vsevolod Shilovskiy', 'Larisa Malevannaya', 'Lyubov Polishchuk', 'Ingeborga Dapkunaite', 'Martins Vilsons', 'Zinoviy Gerdt', 'Mariya Vinogradova', 'Sergey Bekhterev', 'Tatyana Agafonova', 'Aleksandr Belyavskiy']",Russian,7.1
2181953,173543,Frost (2012) ,"['Horror', 'Sci-Fi', 'Thriller']",['search'],Reynir Lyngdal,"['Helgi Björnsson', 'Einar Dagbjartsson', 'Valur Freyr Einarsson', 'Elma Lísa Gunnarsdóttir', 'Anna Gunndís Guðmundsdóttir', 'Bjartur Guðmundsson', 'Hallur Ingólfsson', 'Hilmir Jensson', 'Hilmar Jonsson', 'Halfdan Pedersen', 'Björn Thors']",Icelandic,3.5
0136624,173545,Zemlya Sannikova (1973) ,['Adventure'],"['sword and sorcery', 'restaurant', 'shaman', 'poisoning', 'gold vein']",Albert S. Mkrtchyan,"['Vladislav Dvorzhetskiy', 'Georgiy Vitsin', 'Oleg Dal', 'Yuriy Nazarov', 'Makhmud Esambayev', 'Nikolai Gritsenko', 'Alyona Chukhray', 'Georgy Chepchyan', 'Pyotr Abasheyev', 'Tursun Kuraliyev', 'Yekaterina Sambuyeva', 'Nasira Mambetova', 'Sergey Polezhaev', 'Aleksandr Susnin', 'Aleksandr Afanasev']",Russian,7.1
2187177,173547,Vnezemnoy (2011) ,"['Drama', 'Sci-Fi']","['chernobyl', 'village', 'alien']",Sergey Krutin,"['Sergey Batalov', 'Miroslav Belonogov', 'Grigoriy Bokovenko', 'Lina Budnik', 'Aleksandr Getmanskiy', 'Nadezhda Kondratovskaya', 'Alena Korovka', 'Anna Levchenko', 'Vitaliy Linetskiy', 'Galina Opanasenko', 'Oleg Primogenov', 'Larisa Shakhvorostova', 'Viktor Shchur', 'Sergey Siplivyy', 'Yuriy Stepanov']",Russian,6.6
0403078,173549,Boginya: kak ya polyubila (2004) ,['Drama'],['f rated'],Renata Litvinova,"['Renata Litvinova', 'Maksim Sukhanov', 'Svetlana Svetlichnaya', 'Viktor Sukhorukov', 'Kseniya Kachalina', 'Dmitriy Ulyanov', 'Konstantin Murzenko', 'Elena Rufanova', 'Andrey Krasko', 'Konstantin Khabenskiy', 'Vasiliy Gorchakov', 'Olga Lapshina', 'Vera Storozheva', 'Svetlana Timkina', 'Roza Rafikova']",Russian,6.8
0262429,173551,Gamer (2001) ,"['Comedy', 'Sci-Fi']","['virtual reality', 'programmer', 'computer']",Patrick Levy,"['Saïd Taghmaoui', 'Camille De Pazzis', 'Alexis Loret', 'Bruno Salomone', 'Maud Buquet', 'Gérard Vivès', 'Frédéric Saurel', 'Jean-Pierre Kalfon', 'Arielle Dombasle', 'Julien Courbey', 'Catherine Benguigui', 'Frédéric Lancian', 'Yvan Varco', 'Sébastien Fontaine', 'Valérie Steffen']",French,2.9
0479775,173553,Zhest (2006) ,"['Crime', 'Horror', 'Thriller']","['absurdism', 'ak 47', 'affliction', 'bad taste', 'blood spattered face']",Denis Neymand,"['Elena Babenko', 'Mikhail Efremov', 'Vyacheslav Razbegaev', 'Anatoliy Belyy', 'Aleksey Serebryakov', 'Igor Savochkin', 'Yusup Bakhshiev', 'Igor Lifanov', 'Elena Rufanova', 'Igor Chernevich', 'Sergey Shakurov', 'Ivan Urgant', 'Yuriy Kutsenko', 'Renata Litvinova', 'Emiliya Spivak']",Russian,5.2
0117729,173555,Star Command (1996) ,"['Action', 'Adventure', 'Sci-Fi']","['explosion', 'exploding ship', 'spaceship', 'race against time', 'fire']",Jim Johnston,"['Jay Underwood', 'Jennifer Bransford', 'Chris Conrad', 'Tembi Locke', 'Kelly Hu', 'Ivan Sergei', 'Eva Habermann', 'Morgan Fairchild', 'Chad Everett', 'Hans Martin Stier', 'John Hadden', 'Nigel Bennett', 'Michael Coatman', 'Jonathan Kinsler', 'Nancy Buell']",English,5.2
0047894,173557,Bonjour sourire! (1956) ,"['Comedy', 'Musical']",['actor shares first name with character'],Claude Sautet,"['Henri Salvador', 'Jimmy Gaillard', 'Annie Cordy', 'André Philip', 'Marcel Lupovici', 'Jean Carmet', 'Lisette Lebon', 'Olga Torel', 'Pierre Repp', 'Darry Cowl', 'Christian Duvaleix', 'Louis de Funès']",French,4.7
