IMDB,ID,Title,Genre,Tags,Director,Cast,Language,Rating
0067620,207666,Private Road (1971) ,"['Drama', 'Romance']","['pregnancy', 'womanchild', 'hospital', 'failed expectation', 'nursing home']",Barney Platts-Mills,"['Susan Penhaligon', 'Bruce Robinson', 'Michael Feast', 'Robert Brown', 'George Fenton', 'Kathleen Byron', 'Patricia Cutts', 'Trevor Adams', 'Susan Brodrick', 'Paul Harper', 'Catherine Howe', 'Pamela Moiseiwitsch', 'Julia Wright']",English,6.4
9654596,207668,Searching Eva (2019) ,['Documentary'],"['exploration', 'full frontal female nudity', 'female pubic hair']",Pia Hellenthal,"['Eva Collé', 'Pietro Zambello']",German,6.3
7853636,207672,Bajo el mismo techo (2019) ,['Comedy'],"['divorce', 'snake', 'mortgage', 'mid life crisis']",Juana Macías,"['Jordi Sánchez', 'Sílvia Abril', 'Daniel Guzmán', 'Malena Alterio', 'Álvaro Cervantes', 'Cristina Castaño', 'Ana Morgade', 'Clara Chacón', 'Yaël Belicha', 'Cristina Alarcón', 'María Alfonsa Rosso', 'Darko Peric', 'Dulceida', 'Carlos Wu', 'Álex de Lucas']",Spanish,4.5
1084692,207674,Hungry for Monsters (2004) ,['Documentary'],"['sexual abuse', 'psychiatrist', 'teenager', '1990s', 'false accusation']",George Paul Csicsery,"['C. Renee Althaus', 'Nicole Althaus', 'Rick Althaus', 'Martha Bailor', 'Gary M. Glass']",English,7.0
8173728,207678,La Casa Lobo (2018) ,"['Animation', 'Drama', 'Horror']","['colonia dignidad', 'germany', 'chile', 'stop motion', 'house']",Joaquín Cociña,"['Amalia Kassai', 'Rainer Krause']",Spanish,7.5
2153905,207680,Nos plus belles vacances (2012) ,['Comedy'],"['brittany', 'summer holiday', 'year 1976', 'countryside']",Philippe Lellouche,"['Gérard Darmon', 'Julie Gayet', 'Philippe Lellouche', 'Vanessa Demouy', 'Christian Vadim', 'Julie Bernard', 'Alain Doutey', 'Nicole Calfan', 'Jackie Berroyer', 'Edwyn Penot', 'Solal Lellouche', 'Isaure De Grandcourt', 'Bruno Lochet', 'Elisabeth Buffet', 'Arielle Sémenoff']",French,5.3
8178850,207684,Lucero (2019) ,"['Drama', 'Horror', 'Thriller']","['bare breasts', 'female nudity', 'blood', 'no dialog', 'buttocks']",Norberto Ramos del Val,"['Jaime Adalid', 'Claudia Molina', 'Edgar Calot']",English,3.4
0022462,207688,"Taris, roi de l'eau (1931) ","['Documentary', 'Short', 'Sport']","['swimming pool', 'swimming', 'bare chested male', 'underwater scene', 'voice over']",Jean Vigo,['Jean Taris'],French,6.7
8988748,207690,Diecisiete (2019) ,['Drama'],['dog'],Daniel Sánchez Arévalo,"['Biel Montoro', 'Nacho Sánchez', 'Lola Cordón', 'Itsaso Arana', 'Chani Martín', 'Iñigo Aranburu', 'Kandido Uranga', 'Javier Cifrián', 'Mamen Duch', 'Carolina Clemente', 'Jorge Cabrera', 'Daniel Fuster', 'Edgar Costas', 'Patxi Santamaría', 'Sergio Peña']",Spanish,7.2
5101878,207692,Breakable You (2017) ,"['Comedy', 'Drama']",['family'],Andrew Wagner,"['Holly Hunter', 'Tony Shalhoub', 'Alfred Molina', 'Cristin Milioti', 'Omar Metwally', 'Caroline Aaron', 'Brooke Adams', 'Beege Barkette', 'Isabelle Candelier', 'Angela Church', 'Saoirse Heckrich', 'Yumi Iwama', 'Celia Keenan-Bolger', 'Tamika Lawrence', 'Adrian Lester']",English,5.5
9204136,207694,"Takumi: A 60,000 Hour Story On the Survival of Human Craft (2018) ",['Documentary'],"['artificial intelligence', 'futurology', 'craftsman', 'lexus', 'artisan']",Clay Jeter,"['Nora Atkinson', 'Jon Bruner', 'Martin Ford', 'Shigeo Kiuchi', 'Nahoko Kojima', 'Neil MacGregor', 'Hisato Nakahigashi', 'Katsuaki Suganuma']",English,7.0
8106562,207698,Netizens (2018) ,['Documentary'],['women'],Cynthia Lowen,"['Carrie Goldberg', 'Anita Sarkeesian', 'Soraya Chemaly', 'Danielle Keats Citron', 'Tina Reine', 'Wesley Hsu', 'Jamia Wilson', 'Mary Anne Franks', 'Carolyn Petit', 'Elisabeth Aultman']",N/A,6.2
8383656,207700,Sal-in-so-seol (2018) ,['Thriller'],['boy'],Jin-muk Kim,"['Hyun-Woo Ji', 'Eun-ji Jo', 'Hak-Cheol Kim', 'Na-ra Lee', 'Man-seok Oh']",Korean,6.1
10326928,207702,A Cinderella Story: Christmas Wish (2019) ,"['Comedy', 'Family', 'Fantasy', 'Music', 'Romance']",['christmas'],Michelle Johnston,"['Laura Marano', 'Gregg Sulkin', 'Isabella Gomez', 'Johannah Newmarch', 'Lillian Doucet-Roche', 'Chanelle Peloso', 'Barclay Hope', 'Garfield Wilson', 'Taz Van Rassel', 'Maddie Phillips', 'Trezzo Mahoro', 'Dejan Loyola', 'Kiera Klassen', 'Scott Hislop', 'Bethany Brown']",English,5.2
5368108,207706,Liliane Susewind - Ein tierisches Abenteuer (2018) ,"['Comedy', 'Crime', 'Family', 'Fantasy']","['talking to animals', 'zoo', 'thief', 'animals', 'zookeeper']",Joachim Masannek,"['Peri Baumeister', 'Aylin Tezel', 'Meret Becker', 'Christoph Maria Herbst', 'Tom Beck', 'Daniel Zillmann', 'Aaron Kissiov', 'Michelle Monballijn', 'Yoran Leicher', 'Steffen Will', 'Daniel Wiemer', 'Malu Leicher', 'Arved Birnbaum', 'Felice Ahrens', 'Valentina Leone']",German,5.8
8176054,207708,Pariyerum Perumal (2018) ,['Drama'],"['death of a dog', 'friendship', 'caste discrimination', 'casteism', 'dog']",Mari Selvaraj,"['Kathir', 'Anandhi', 'Yogi Babu', 'Lijeesh', 'Hari', 'Shanmugha Rajan', 'G. Marimuthu', ""'Poo' Ram"", 'Karate Venkatesan', 'Anthony Dasan', 'Lizzie Antony']",Tamil,8.7
8991322,207710,Miseongnyeon (2019) ,['Drama'],['struggle'],Yoon-seok Kim,"['Jung-ah Yum', 'So-jin Kim', 'Hye-Jun Kim', 'Se-jin Park', 'Yoon-seok Kim', 'Kim Hye-Yoon', 'Jong-jun Jeong', 'Yi-Rang Jung', 'Hee-won Kim', 'Hee-joon Lee', 'Jeong-eun Lee', 'Sang-hee Lee', 'Mi-Ram', 'Hye-ran Yeom', 'Soon-woong Yoo']",Korean,6.5
5305246,207712,93 Days (2016) ,['Drama'],['ebola virus disease'],Steve Gukas,"['Seun Ajayi', 'Bimbo Akintola', 'Zara Udofia Ejoh', 'Keppy Ekpenyong-Bassey', 'Charles Etubiebi', 'Danny Glover', 'Somkele Idhalama', 'Somkele Iyamah-Idhalama', 'Seun Kentebe', 'Alastair Mackenzie', 'Bimbo Manuel', 'Charles Okafor', 'Gideon Okeke', 'Sola Oyebade', 'Tim Reid']",English,6.0
11101550,207714,Tales of Found Footage (2019) ,['Horror'],"['found footage', 'amazon', 'streaming', 'haunted house', 'witch']",Matthew I. Schmidt,"['Richard Brogden', 'Quinn Showell', 'Paul Dalton', 'Delaney Shur', 'Hattie Kenduck', 'Erica Seelig', 'Whitney Ullman', 'Brenden Shur', 'Eileen Shur', 'Richard Jachner', 'Anastasia Klyuchinskaya', 'Matthew I. Schmidt', 'Mackenzie Newbury', 'Jeanette Pacifico', 'Natalie Klein']",English,3.5
0427617,207718,Our Time Is Up (2004) ,"['Comedy', 'Short']","['patient', 'treatment', 'oncologist', 'appointment', 'therapy']",Rob Pearlstein,"['Kevin Pollak', 'Frankie J. Allison', 'Vivian Bang', 'Michael Cornacchia', 'Matthew Frauman', 'Jorge Garcia', 'Rick Hoffman', 'Johnny Messner', 'Jerry Minor', 'Katheryn Winnick', 'Susan Pearlstein', 'Rob Pearlstein']",English,7.3
4169146,207722,Give Me Liberty (2019) ,"['Comedy', 'Drama']","['disabled person', 'cigarette smoking', 'tetraplegic', 'bare chested male', 'grandfather']",Kirill Mikhanovsky,"['Chris Galust', ""Lauren 'Lolo' Spencer"", 'Maxim Stoyanov', 'Steve Wolski', 'Michelle Caspar', 'Ben Derfel', 'Arkady Basin', 'Zoya Makhlina', 'Darya Ekamasova', 'Sheryl Sims-Daniels', 'John Day', 'Atavia Gold Star', 'Jehonathan Guzman', 'Josette Daniels', 'Michael Ervin']",English,6.6
0796407,207726,Annie Oakley             ,"['Documentary', 'Biography', 'History']","['annie oakley', 'sharpshooter', '1893 columbian exposition', '1889 exposition universelle', ""world's fair""]",Riva Freifeld,"['Laura Linney', 'Marilyn Spanier', 'Bob Ader', 'Scott Klavan', 'Virginia Scharff', 'Shirl Kasper', 'Mary Zeiss Stange', 'R.L. Wilson', 'Don B. Wilmeth', 'Joy S. Kasson', 'Paul Fees', 'Elliott West', 'Donald Fixico', 'Sitting Bull', 'Francis E. Butler']",English,7.5
0256700,207734,Coney Island             ,"['Documentary', 'Biography', 'History']","['amusement park', 'brooklyn new york city', 'new york city', 'coney island brooklyn new york city', 'roller coaster']",Ric Burns,"['Philip Bosco', 'Andrei Codrescu', 'Frederick P. Fried', 'Vincent Gardenia', 'Judd Hirsch', 'Nathan Lane', 'Al Lewis', 'John Mahoney', 'Jerry Orbach', 'George Plimpton', 'Lois Smith', 'Richard Snow', 'Frances Sternhagen', 'Eli Wallach', 'Elliot Willensky']",English,8.1
0285080,207738,FDR: Part I             ,"['Documentary', 'Biography', 'History']",['character name in title'],David Grubin,"['Winston Churchill', 'David McCullough', 'Eleanor Roosevelt', 'Franklin D. Roosevelt', 'Joseph Stalin', 'Harry S. Truman', 'Geoffrey C. Ward']",English,8.5
0104124,207782,The Donner Party             ,"['Documentary', 'Biography', 'History']","['history episode', 'cannibalism', 'independent film']",Ric Burns,"['David McCullough', 'J.D. Cannon', 'Timothy Hutton', 'Gene Jones', 'Amy Madigan', 'Donal McCann', 'George Plimpton', 'Paul Roebling', 'Lois Smith', 'Frances Sternhagen', 'Eli Wallach']",English,8.5
6141246,207796,The Aeronauts (2019) ,"['Action', 'Adventure', 'Drama', 'Romance']","['hot air balloon', 'throwing a dog from a hot air balloom', 'london england', 'meteorologist', 'aeronaut']",Tom Harper,"['Felicity Jones', 'Vincent Perez', 'Phoebe Fox', 'Lewin Lloyd', 'Himesh Patel', 'Eddie Redmayne', 'Robert Glenister', 'Tim McInnerny', 'Thomas Arnold', 'Tom Courtenay', 'Anne Reid', 'Lisa Jackson', 'Rebecca Front', 'Elsa Alili', 'Connie Price']",English,6.6
0829122,207802,Elton John: Goodbye Yellow Brick Road             ,"['Documentary', 'Music']",[],Bob Smeaton,"['Gus Dudgeon', 'Rick Frio', 'Paul Gambaccini', 'David Hentschel', 'Connie Hillman', 'Elton John', 'Davey Johnstone', 'Del Newman', 'Nigel Olsson', 'Pat Pipolo', 'Russ Regan', 'Tim Rice', 'Robert Sandall', 'Linda Stacey', 'Bernie Taupin']",English,7.6
0219064,207808,Paul Simon: Graceland             ,"['Documentary', 'Music']","['pop music', 'independent film', 'character name in title']",Jeremy Marre,"['Linda Ronstadt', 'Philip Glass', 'Morris Goldberg', 'Whoopi Goldberg', 'Roy Halee', 'Don Johnson', 'Bakithi Kumalo', 'Ray Phiri', 'Joseph Shabalala', 'Paul Simon']",English,7.3
0268225,207810,Steely Dan: Aja             ,"['Documentary', 'Music']",[],Alan Lewens,"['Walter Becker', 'Larry Carlton', 'Ian Dury', 'Donald Fagen', 'Gary J. Katz', 'Rick Marotta', 'Michael McDonald', 'Dean Parks', 'Bernard Pretty Purdie', 'Chuck Rainey', 'Wayne Shorter']",English,7.6
0259253,207812,Stevie Wonder: Songs in the Key of Life             ,"['Documentary', 'Music']","['song', 'musician', 'singing', 'singer', 'recording']",David Heffernan,"['Dorothy Ashby', 'Shirley Brewer', 'Ben Bridges', ""Isiah 'Greg' Brown"", 'Imhotep Gary Byrd', 'Coolio', 'Susaye Coton', 'John Fischbach', 'Ronnie Foster', 'Larry Gittens', 'Berry Gordy', 'Herbie Hancock', 'Quincy Jones', 'Trevor Lawrence', 'Steve Madaio']",English,7.5
0065168,207814,La vampire nue (1970) ,['Horror'],"['vampire', 'real twins playing twins', 'mutant', 'espionage', 'murder']",Jean Rollin,"['Caroline Cartier', 'Olivier Rollin', 'Maurice Lemaître', 'Bernard Musson', 'Jean Aron', 'Ursule Pauly', 'Catherine Castel', 'Marie-Pierre Castel', 'Michel Delahaye', 'Pascal Fardoulis', 'Paul Bisciglia', 'René-Jean Chauffard', 'Natalie Perrey', 'Ly Lestrong', 'Elisabeth Suiro']",French,5.4
5087462,207818,"Trailer Park Boys: Drunk, High & Unemployed (2015) ",['Comedy'],[],Gary Howsam,"['John Paul Tremblay', 'Robb Wells', 'Mike Smith', 'John Dunsworth', 'Patrick Roach', 'Jonathan Torrens', 'Tom Green', 'Billy Bob Thornton', 'Verne Troyer', 'Tyrone Parsons', 'Tom Mayhue', 'Lia Lam']",English,6.0
10516086,207824,Vernost (2019) ,['Drama'],"['male frontal nudity', 'trimmed female pubic hair', 'adulterous wife', 'unfaithful wife', 'cheating wife']",Nigina Sayfullaeva,"['Evgeniya Gromova', 'Aleksandr Pal', 'Marina Vasileva', 'Aleksey Agranovich', 'Anastasiya Denisova', 'Kirill Kaganovich', 'Anna Kotova', 'Elizaveta Lotova', 'Nino Ninidze', 'Vasiliy Rikhter', 'Valentin Samokhin', 'Elena Shabunina', 'Mikhail Troynik', 'Pavel Vorozhtsov']",Russian,6.0
9648078,207826,Ashita sekai ga owaru to shitemo (2019) ,"['Animation', 'Drama', 'Family', 'Romance']",[],Yuhei Sakuragi,"['Yûki Kaji', 'Inori Minase', 'Yoshiki Nakajima', 'Sayaka Senbongi', 'Kenjirô Tsuda', 'Maaya Uchida', 'Aoi Yûki']",Japanese,5.8
9563632,207828,Bâsudê wandârando (2019) ,"['Animation', 'Adventure', 'Family', 'Fantasy']","['alchemist', 'turned into an animal', 'turned into a fly', 'girl', 'brunette']",Keiichi Hara,"['Mayu Matsuoka', 'Anne Watanabe', 'Kumiko Asô', 'Nao Tôyama', 'Keiji Fujiwara', 'Akiko Yajima', 'Allegra Clark', 'Masachika Ichimura', 'Jackie Lastra', 'Ben Lepley', 'Jennifer Losi', 'Lisa Reimold', 'Frank Todaro']",Japanese,6.1
6450804,207830,Terminator: Dark Fate (2019) ,"['Action', 'Adventure', 'Sci-Fi']","['robot', 'mexico', '2010s', 'nude woman', 'time travel']",Tim Miller,"['Linda Hamilton', 'Arnold Schwarzenegger', 'Mackenzie Davis', 'Natalia Reyes', 'Gabriel Luna', 'Diego Boneta', 'Ferran Fernández', 'Tristán Ulloa', 'Tomás Álvarez', 'Tom Hopper', 'Alicia Borrachero', 'Enrique Arce', 'Manuel Pacific', 'Fraser James', 'Pedro Rudolphi']",English,6.2
10971520,207834,Jenny Slate: Stage Fright (2019) ,"['Comedy', 'Reality-TV']","['tv special', 'stand up comedy']",Gillian Robespierre,['Jenny Slate'],English,5.8
2440036,207848,Hiss Dokhtarha Faryad Nemizanand (2013) ,['Drama'],"['child sex abuse', 'child sexual abuse', 'abused child', 'f rated']",Pouran Derakhshandeh,"['Tannaz Tabatabaei', ""Merila Zare'i"", 'Babak Hamidian', 'Shahab Hosseini', 'Nima Safei', 'Sara Baharloo', 'Laleh Marzban', 'Farhad Aeesh', 'Amir Aghaee', 'Shirin Bina', 'Ali Derakhshandeh', 'Setareh Eskandari', 'Jamshid Hashempur', 'Mehdi Mahani', 'Hadi Marzban']",Persian,7.0
6211538,207850,Gasht-e ershad 2 (2017) ,"['Comedy', 'Drama']","['iran', 'sexism', 'redemption', 'revenge', 'betrayal']",Saeed Soheili,"['Hamid Farokhnezhad', 'Poulad Kimiayi', 'Saed Soheili', 'Bahare Afshari', 'Tarlan Parvaneh', 'Mehdi Mahani', 'Amin Aminem', 'Safar Kashkooli', 'Mehrad', 'Omid Roohani', 'Amin Salahloo', 'Sara Soheili', 'Sanaz Tari', 'Asadollah Yekta', 'Kasra Zahedi']",Persian,4.7
4163264,207852,Sperm Whale (2015) ,"['Comedy', 'Drama', 'Romance']","['flashback', 'wedding', 'iran', 'love', '1980s']",Saman Moghadam,"['Mahnaz Afshar', 'Vishka Asayesh', 'Reza Attaran', 'Rebecca Ghaderi', 'Ali Ghorbanzadeh', 'Iliya Keyvan', 'Morvarid', 'Mohammad Amir Naji', 'Sam Nouri', 'Masoud Roohnikan', 'Sina Sae', 'Hossein Soleimani', 'Nader Soleymani', 'Kimia Tajzad', 'Hanie Tavassoli']",Persian,6.3
5658296,207854,Sperm Whale: Roya's Selection (2017) ,"['Comedy', 'Drama', 'Music']","['flashback', 'wedding day', 'sequel', 'dance', 'bride']",Saman Moghadam,"['Mahnaz Afshar', 'Mohammad Amir Naji', 'Reza Attaran', 'Vishka Asayesh', 'Hesam Navab Safavi', 'Sirus Gorjestani', 'Ali Ghorbanzadeh', 'Hassan Zarei', 'Reza Tiregar', 'Amirhossein Arman']",Persian,5.2
9817070,207856,Metri Shesh Va Nim (2019) ,"['Action', 'Crime', 'Drama', 'Thriller']","['drug', 'prison', 'opium', 'crystal', 'drug band']",Saeed Roustayi,"['Payman Maadi', 'Navid Mohammadzadeh', 'Parinaz Izadyar', 'Farhad Aslani', 'Houman Kiai', 'Maziar Seyedi', 'Ali Bagheri', 'Marjan Ghamari', 'Yusef Khosravi', 'Mehdi Hoseini-nia', 'Gity Ghasemi', 'Asghar Piran', 'Mohammad Ali Mohammadi', 'Peyman Ghasemzadeh', 'Javad Pourheidari']",Persian,7.9
1933552,207858,Chahar changooli (2008) ,['Comedy'],['twin'],Saeed Soheili,"['Javad Razavian', ""Reza Shafi' Jam"", 'Fathali Oveisi', 'Bahareh Rahnama', 'Reza Fieze Norouzi', 'Mehran Rajabi', 'Mozhgan Bayat', 'Hassan Chodan', 'Saed Soheili']",Persian,3.2
7543904,207860,Hsing fu lu shang (2017) ,"['Animation', 'Adventure', 'Drama', 'Family', 'Fantasy']","['written by director', 'non linear', 'nonlinear timeline', 'flashback', 'taiwan']",Hsin Yin Sung,"['Gwei Lun-Mei', 'Te-Sheng Wei', 'Bor Jeng Chen', 'Hui-Jen Liao', 'Bella Wu', 'Giwas Gigo', 'Chia-Hsiu Li', 'Penny Huang', 'Alan Hsu']",Min Nan,7.2
3707396,207862,Hedi Schneider steckt fest (2015) ,"['Comedy', 'Drama']","['female nudity', 'topless female nudity', 'public nudity', 'mud', 'shower']",Sonja Heiss,"['Laura Tonke', 'Hans Löw', 'Leander Nitsche', 'Melanie Straub', 'Simon Schwarz', 'Margarita Broich', 'Matthias Bundschuh', 'Rosa Enskat', 'Urs Jucker', 'Jakob Bieber', 'Alex Brendemühl', 'Thomas Zander', 'Kathleen Morgeneyer', 'Robert Hofmann', 'Christine Rollar']",German,6.4
0101003,207868,"Zamri, umri, voskresni! (1990) ",['Drama'],"['japanese', 'siberia', 'poverty', 'children', 'russia']",Vitali Kanevsky,"['Dinara Drukarova', 'Pavel Nazarov', 'Elena Popova', 'Valeriy Ivchenko', 'Vyacheslav Bambushek', 'Vadim Yermolayev', 'V. Biserova', 'M. Bityukova', 'A. Drukarov', 'Ekaterina Gromova', 'Vladimir Ivanov', 'Yekaterina Kanevskaya', 'L. Kaplunova', 'A. Khalilulin', 'Vasiliy Khlusevich']",Russian,7.6
4516162,207874,Martin Eden (2019) ,"['Drama', 'Romance']","['archival footage', 'anachronism', 'class struggle', 'sea', 'suicide']",Pietro Marcello,"['Luca Marinelli', 'Jessica Cressy', 'Vincenzo Nemolato', 'Marco Leonardi', 'Denise Sardisco', 'Carmen Pommella', 'Carlo Cecchi', 'Autilia Ranieri', 'Elisabetta Valgoi', 'Pietro Ragusa', 'Savino Paparella', 'Vincenza Modica', 'Giustiniano Alpi', 'Giuseppe Iuliano', 'Peppe Maggio']",Italian,6.7
6437228,207876,The Wheel (2019) ,"['Action', 'Sci-Fi']","['bare chested male', 'male objectification', 'jump suit', 'spinal cord injury', 'medical experiment']",Dee McLachlan,"['David Arquette', 'Jackson Gallagher', 'Kendal Rae', 'Belinda McClory', 'Christopher Kirby', 'Ben Steel', 'Victoria Liu', 'Edwina Royce', 'Matthew Connell', 'Eliza Matengu', 'Anna Burgess', 'Matt Callan', 'Michael Shanahan', 'Richard Anastasios', 'Yasushi Asaya']",English,3.6
6217564,207878,Saat Panj é asr (2017) ,"['Comedy', 'Drama']",['job'],Mehran Modiri,"['Mehran Modiri', 'Siamak Ansari', 'Amir Jafari', 'Azadeh Samadi', 'Rasul Najafian', 'Pantea Sirous', 'Negin Motazedi', 'Fatemeh Mortazi', 'Sadegh Azizjahan', ""Aliasghar No'ee""]",Persian,4.7
2315778,207880,Zaychonok i Mukha (1977) ,"['Animation', 'Short', 'Family']","['bunny', 'little', 'fly', 'kidnapping', 'hare']",Valentin Karavaev,"['Nina Gulyaeva', 'Margarita Korabelnikova', 'Vyacheslav Nevinnyy', 'Georgiy Vitsin']",Russian,6.1
5088528,207882,Quanta (2019) ,"['Drama', 'Sci-Fi']","['australian aliens', 'australian supernatural', 'australian science fiction']",Nathan Dalton,"['Paul Dawber', 'Don Bridges', 'Stephen Degenaro', 'Alex McTavish', 'Mark Redpath', 'David Lam', 'Frank Fazio', 'Elyssia Koulouris', 'Albert Goikhman', 'Sunny Koll', 'Denis Shkuratov', 'Candice Leask', 'Tim Clarke', 'Damian Oehme', 'David Black']",English,4.4
4602718,207884,Enduring Destiny (2014) ,['Comedy'],['american dream'],Thomas Reilly-King,"['Steve Culling', 'Thomas D. Mahard', 'Thomas Reilly-King', 'Zack Stewart', 'Mike T. Tremblay', 'Shae Valko', 'Ariel Vida', 'Bill Vincent']",English,3.6
7390646,207888,Black and Blue (2019) ,"['Action', 'Crime', 'Thriller']","['color in title', 'rookie cop', 'female cop', 'african american', 'black cop']",Deon Taylor,"['Naomie Harris', 'Tyrese Gibson', 'Frank Grillo', 'Mike Colter', 'Reid Scott', 'Beau Knapp', 'Nafessa Williams', 'James Moses Black', 'Carsyn Taylor', 'Lucky Johnson', 'Deneen Tyler', 'Michael Papajohn', 'Nelson Bonilla', 'Frankie Smith', 'Oscar Gale']",English,6.3
10039344,207890,Countdown (2019) ,"['Horror', 'Thriller']","['app', 'bar', 'demon', 'interracial romance', 'priest']",Justin Dec,"['Elizabeth Lail', 'Jordan Calloway', 'Talitha Eliana Bateman', 'Peter Facinelli', 'Dillon Lane', 'Tichina Arnold', 'Tom Segura', 'Lana McKissack', 'Anne Winters', 'Matt Letscher', 'P.J. Byrne', 'Valente Rodriguez', 'Louisa Abernathy', 'Charlie McDermott', 'Jonny Berryman']",English,5.4
10687158,207892,Western Stars (2019) ,"['Documentary', 'Music']",['singing'],Bruce Springsteen,"['Patti Scialfa', 'Bruce Springsteen']",English,7.6
0170311,207898,Nikudyshnaya (1982) ,['Drama'],"['fate', 'loneliness', 'disabled veteran', 'old man', 'village']",Dinara Asanova,"['Olga Mashnaya', 'Mikhail Gluzskiy', 'Anvar Asanov', 'Tamara Smyslova', 'Nikolay Lavrov', 'Lidiya Fedoseeva-Shukshina', 'Galina Saburova', 'Mariya Vinogradova', 'Valeriy Matveev', 'Irina Brazgovka', 'Yevgeni Chistov', 'Aleksandr Demyanenko', 'Lyudmila Glazova', 'Andrey Krasko', 'Marina Krutikova']",Russian,7.0
0264410,207900,Berserker (2004) ,"['Action', 'Adventure', 'Fantasy', 'War']","['female nudity', 'vampire', 'sword and sorcery', 'stabbed in the stomach', 'stabbed in the chest']",Paul Matthews,"['Paul Johansson', 'Craig Sheffer', 'Kari Wuhrer', 'Patrick Bergin', 'Nick Boraine', 'David Dukas', 'Garth Collins', 'Dale Cutts', 'Anthony Bishop', 'Stephen Coetzee', 'Byron Taylor', 'Camilla Waldman', 'Tertius Meintjes', 'Colt Smith', 'Nicole Abel']",English,3.1
0190229,207902,Alien Outlaw (1985) ,"['Sci-Fi', 'Western']",['independent film'],Phil Smoot,"['Stephen Winegard', 'Kimberly Mauldin', 'Stuart Watson', 'Sunset Carson', 'Kari Anderson', 'Eric Berg', 'Susan E. Greene', 'Beth Ann McBride', 'Bill Cody', 'Jack', 'Judith B. Ardis', 'Alan Marx', 'Jerry Montgomery', 'Dan Preston', 'Lash La Rue']",English,3.4
0026000,207906,Woman Haters (1934) ,"['Comedy', 'Musical', 'Short']","['train', 'wedding', 'slapstick comedy', 'club', 'honeymoon']",Archie Gottler,"['Moe Howard', 'Larry Fine', 'Curly Howard', 'Marjorie White']",English,7.0
2401196,207908,Tsar to Lenin (1937) ,['Documentary'],[],Herman Axelbank,"['Max Eastman', 'Grand Duchess Anastasia', 'Grand Duchess Marie', 'Grand Duchess Olga', 'Grand Duchess Tatiana', 'Grand Duke Nicholas', 'Aleksandr Kerensky', 'V.I. Lenin', 'Aleksey Nikolaeyvitch Romanov', 'Leon Trotsky', 'Tsar Nicholas II', 'Tsarina Alexandra']",English,7.9
0057848,207912,Antes llega la muerte (1964) ,['Western'],"['spaghetti western', 'shooting', 'american indian', 'laredo texas', 'punched in the face']",Joaquín Luis Romero Marchent,"['Paul Piaget', 'Robert Hundar', 'Fernando Sancho', 'Gloria Milland', 'Jesús Puente', 'Francisco Sanz', 'Raf Baldassarre', 'Antonio Gandía', 'Joe Kamel', 'Beni Deus', 'Gregorio Wu', 'Luis Induni', ""Gaspar 'Indio' González"", 'Álvaro de Luna', 'Lorenzo Robledo']",Spanish,6.2
5740852,207914,All Creatures Here Below (2018) ,"['Crime', 'Drama', 'Romance']","['abduction', 'singing in a car', 'car game', 'brother sister relationship', 'reference to the wizard of oz']",Collin Schiffli,"['David Dastmalchian', 'Karen Gillan', 'David Koechner', 'Jennifer Morrison', 'Richard Cabral', 'John Doe', 'Walter Coppage', 'Sam Salary', 'Abel Becerra', 'Chad Crenshaw', 'Vanessa A. Davis', 'Tony Ruiz', 'Max Curnin', 'Sergio D. Acosta', 'Katabelle']",English,5.6
2736858,207926,The Harrowing (2017) ,['Thriller'],"['demon', 'insanity', 'massacre', 'prostitute']",Jon Keeyes,"['Matthew Tompkins', 'Arnold Vosloo', 'Michael Ironside', 'Arianne Martin', 'Damon Carney', 'Hayden Tweedie', 'Erin Marie Garrett', 'John Walpole', 'Morgana Shaw', 'Michael Crabtree', 'Susana Gibb', 'James Cable', 'Tom Zembrod', 'Brandi Price', 'Stephanie Rhodes']",English,4.0
0493373,207928,The Templar Code: Crusade of Secrecy (2005) ,['Documentary'],[],Alan Butler,"['Alan Butler', 'Edward Herrmann', 'Marilyn Hopkins', 'Sean Martin', 'Karen Ralls', 'George Smart', 'Timothy Wallace-Murphy', 'Timothy Watson']",English,7.4
9257484,207930,Rattlesnake (2019) ,"['Drama', 'Horror', 'Mystery', 'Thriller']","['single mother', 'roadtrip', 'rattlesnake bite', 'deal with the devil', 'sunset']",Zak Hilditch,"['Carmen Ejogo', 'Theo Rossi', 'Emma Greenwell', 'Apollonia Pratt', 'Debrianna Mansini', 'Bruce Davis', 'Rio Alexander', 'Spencer Mabrey', 'Josh Kemble', 'Alexandra Nell', 'Sean Dillingham', 'Joy Jacobson', 'Jenna Doolittle', 'Tim Stafford', 'Jon Kristian Moore']",English,4.6
5699928,207944,Prey (2019) ,"['Adventure', 'Horror', 'Mystery', 'Thriller']","['co written by director', 'polaroid', 'monkey costume', 'carjacker', 'murder']",Franck Khalfoun,"['Logan Miller', 'Kristine Froseth', 'Jolene Anderson', 'Jerrica Lai', 'Phodiso Dintwe', 'Anthony Jensen', 'Jody Mortara', 'Vela Cluff', 'Joey Adanalian', 'Travis Cluff', 'Jennifer Riordan', 'Mariya Kraineva', 'Loganathan Kanabathy', 'Nathan Healy']",English,4.7
